Buy Price (Avg Price ($/kWh) from energyonline.com - year 2020 - CAISO),Sell Price (0.8 * Avg Price ($/kWh)),Emissions (lb CO2e/kWh) from WattTime for 2020 - Civic Center @ SF,Demand Charge
1.29E-02,1.03E-02,0.757200422,14.71
1.21E-02,9.71E-03,0.748900318,14.71
1.36E-02,1.09E-02,0.75953953,14.71
2.09E-02,1.67E-02,0.876995726,14.71
1.54E-02,1.23E-02,1.025123932,14.71
2.70E-02,2.16E-02,1.022129274,14.71
2.74E-02,2.19E-02,1.028439103,14.71
3.01E-02,2.41E-02,1.012195513,14.71
3.03E-02,2.42E-02,1.007793803,14.71
2.75E-02,2.20E-02,1.004451923,14.71
2.43E-02,1.94E-02,1.008069444,14.71
2.80E-02,2.24E-02,1.011544872,14.71
2.17E-02,1.74E-02,1.004808824,14.71
2.91E-02,2.33E-02,0.99004902,14.71
2.01E-02,1.61E-02,1.005607843,14.71
2.10E-02,1.68E-02,0.989661765,14.71
1.80E-02,1.44E-02,0.995026961,14.71
2.42E-02,1.93E-02,0.992482843,14.71
2.75E-02,2.20E-02,0.962571078,14.71
3.40E-02,2.72E-02,0.970875,14.71
2.27E-02,1.82E-02,0.715156863,14.71
1.07E-02,8.53E-03,0.648191176,14.71
1.12E-02,8.97E-03,0.569409314,14.71
1.26E-02,1.01E-02,0.512012255,14.71
1.56E-02,1.25E-02,0.485404412,14.71
1.03E-02,8.21E-03,0.487818627,14.71
9.59E-03,7.67E-03,0.600122549,14.71
1.39E-02,1.11E-02,0.752848039,14.71
1.82E-02,1.46E-02,1.012801471,14.71
2.76E-02,2.21E-02,1.009134804,14.71
3.71E-02,2.97E-02,1.018747549,14.71
3.16E-02,2.53E-02,1.007112745,14.71
3.14E-02,2.51E-02,1.00982598,14.71
3.06E-02,2.45E-02,1.012615196,14.71
3.01E-02,2.41E-02,1.008960784,14.71
2.98E-02,2.39E-02,1.005705882,14.71
2.02E-02,1.61E-02,1.004808824,14.71
2.56E-02,2.05E-02,0.99004902,14.71
1.70E-02,1.36E-02,1.005607843,14.71
2.64E-02,2.11E-02,0.989661765,14.71
2.64E-02,2.12E-02,0.995026961,14.71
2.65E-02,2.12E-02,0.992482843,14.71
2.68E-02,2.15E-02,0.962571078,14.71
2.60E-02,2.08E-02,0.970875,14.71
2.06E-02,1.65E-02,0.715156863,14.71
2.00E-02,1.60E-02,0.648191176,14.71
2.20E-02,1.76E-02,0.569409314,14.71
6.31E-03,5.05E-03,0.512012255,14.71
1.23E-02,9.84E-03,0.485404412,14.71
0.00E+00,0.00E+00,0.487818627,14.71
1.06E-02,8.50E-03,0.600122549,14.71
6.21E-03,4.97E-03,0.752848039,14.71
1.48E-02,1.18E-02,1.012801471,14.71
2.25E-02,1.80E-02,1.009134804,14.71
2.27E-02,1.81E-02,1.018747549,14.71
2.92E-02,2.34E-02,1.007112745,14.71
2.23E-02,1.78E-02,1.00982598,14.71
2.79E-02,2.23E-02,1.012615196,14.71
2.30E-02,1.84E-02,1.008960784,14.71
1.74E-02,1.39E-02,1.005705882,14.71
1.68E-02,1.34E-02,1.009183544,14.71
1.77E-02,1.41E-02,0.993132911,14.71
1.46E-02,1.17E-02,1.00360443,14.71
1.40E-02,1.12E-02,0.998005274,14.71
1.46E-02,1.16E-02,1.00246097,14.71
1.67E-02,1.34E-02,0.985623418,14.71
1.84E-02,1.47E-02,0.98606962,14.71
2.19E-02,1.75E-02,0.971659283,14.71
2.08E-02,1.66E-02,0.874530591,14.71
1.59E-04,1.27E-04,0.806773207,14.71
1.21E-02,9.66E-03,0.80446308,14.71
1.26E-02,1.01E-02,0.740412447,14.71
1.07E-02,8.56E-03,0.757200422,14.71
9.62E-03,7.70E-03,0.748900318,14.71
1.26E-02,1.01E-02,0.75953953,14.71
7.86E-03,6.29E-03,0.876995726,14.71
1.70E-02,1.36E-02,1.025123932,14.71
2.28E-02,1.82E-02,1.022129274,14.71
2.66E-02,2.13E-02,1.028439103,14.71
2.76E-02,2.21E-02,1.012195513,14.71
2.87E-02,2.30E-02,1.007793803,14.71
2.84E-02,2.27E-02,1.004451923,14.71
2.24E-02,1.79E-02,1.008069444,14.71
2.08E-02,1.66E-02,1.011544872,14.71
1.67E-02,1.33E-02,1.009183544,14.71
1.79E-02,1.43E-02,0.993132911,14.71
1.63E-02,1.30E-02,1.00360443,14.71
1.70E-02,1.36E-02,0.998005274,14.71
1.61E-02,1.29E-02,1.00246097,14.71
2.30E-02,1.84E-02,0.985623418,14.71
2.34E-02,1.87E-02,0.98606962,14.71
2.91E-02,2.33E-02,0.971659283,14.71
1.54E-02,1.23E-02,0.874530591,14.71
1.43E-02,1.15E-02,0.806773207,14.71
1.64E-02,1.31E-02,0.80446308,14.71
9.80E-03,7.84E-03,0.740412447,14.71
1.31E-02,1.05E-02,0.757200422,14.71
3.58E-03,2.86E-03,0.748900318,14.71
1.06E-02,8.47E-03,0.75953953,14.71
-9.70E-06,-7.76E-06,0.876995726,14.71
1.42E-02,1.13E-02,1.025123932,14.71
2.26E-02,1.81E-02,1.022129274,14.71
2.89E-02,2.31E-02,1.028439103,14.71
2.65E-02,2.12E-02,1.012195513,14.71
2.94E-02,2.35E-02,1.007793803,14.71
3.45E-02,2.76E-02,1.004451923,14.71
2.45E-02,1.96E-02,1.008069444,14.71
1.93E-02,1.55E-02,1.011544872,14.71
2.10E-02,1.68E-02,1.009183544,14.71
2.16E-02,1.73E-02,0.993132911,14.71
2.28E-02,1.82E-02,1.00360443,14.71
2.19E-02,1.75E-02,0.998005274,14.71
2.55E-02,2.04E-02,1.00246097,14.71
2.50E-02,2.00E-02,0.985623418,14.71
2.54E-02,2.04E-02,0.98606962,14.71
5.02E-02,4.02E-02,0.971659283,14.71
4.34E-02,3.47E-02,0.874530591,14.71
2.71E-02,2.17E-02,0.806773207,14.71
1.86E-02,1.49E-02,0.80446308,14.71
1.32E-02,1.05E-02,0.740412447,14.71
1.79E-02,1.43E-02,0.757200422,14.71
1.17E-02,9.36E-03,0.748900318,14.71
1.40E-02,1.12E-02,0.75953953,14.71
1.86E-02,1.49E-02,0.876995726,14.71
2.49E-02,1.99E-02,1.025123932,14.71
2.59E-02,2.07E-02,1.022129274,14.71
2.86E-02,2.29E-02,1.028439103,14.71
2.83E-02,2.26E-02,1.012195513,14.71
3.90E-02,3.12E-02,1.007793803,14.71
3.42E-02,2.73E-02,1.004451923,14.71
2.98E-02,2.39E-02,1.008069444,14.71
2.48E-02,1.98E-02,1.011544872,14.71
2.64E-02,2.11E-02,1.009183544,14.71
2.76E-02,2.21E-02,0.993132911,14.71
2.48E-02,1.99E-02,1.00360443,14.71
2.11E-02,1.69E-02,0.998005274,14.71
1.98E-02,1.58E-02,1.00246097,14.71
2.10E-02,1.68E-02,0.985623418,14.71
2.38E-02,1.91E-02,0.98606962,14.71
3.61E-02,2.89E-02,0.971659283,14.71
2.61E-02,2.08E-02,0.874530591,14.71
1.95E-02,1.56E-02,0.806773207,14.71
1.83E-02,1.46E-02,0.80446308,14.71
1.58E-02,1.27E-02,0.740412447,14.71
2.15E-02,1.72E-02,0.757200422,14.71
1.39E-02,1.11E-02,0.748900318,14.71
1.82E-02,1.46E-02,0.75953953,14.71
1.61E-02,1.29E-02,0.876995726,14.71
1.93E-02,1.55E-02,1.025123932,14.71
2.98E-02,2.38E-02,1.022129274,14.71
3.08E-02,2.46E-02,1.028439103,14.71
3.36E-02,2.69E-02,1.012195513,14.71
3.73E-02,2.99E-02,1.007793803,14.71
3.09E-02,2.47E-02,1.004451923,14.71
2.89E-02,2.31E-02,1.008069444,14.71
1.92E-02,1.54E-02,1.011544872,14.71
1.86E-02,1.49E-02,1.009183544,14.71
1.72E-02,1.38E-02,0.993132911,14.71
1.63E-02,1.31E-02,1.00360443,14.71
1.61E-02,1.29E-02,0.998005274,14.71
1.92E-02,1.54E-02,1.00246097,14.71
1.67E-02,1.33E-02,0.985623418,14.71
2.29E-02,1.83E-02,0.98606962,14.71
2.72E-02,2.18E-02,0.971659283,14.71
2.05E-02,1.64E-02,0.874530591,14.71
1.79E-02,1.43E-02,0.806773207,14.71
1.33E-02,1.06E-02,0.80446308,14.71
1.41E-02,1.13E-02,0.740412447,14.71
1.47E-03,1.18E-03,0.757200422,14.71
3.27E-04,2.62E-04,0.748900318,14.71
1.11E-02,8.88E-03,0.75953953,14.71
1.09E-02,8.75E-03,0.876995726,14.71
1.50E-02,1.20E-02,1.025123932,14.71
2.30E-02,1.84E-02,1.022129274,14.71
2.73E-02,2.18E-02,1.028439103,14.71
2.80E-02,2.24E-02,1.012195513,14.71
3.09E-02,2.47E-02,1.007793803,14.71
3.07E-02,2.46E-02,1.004451923,14.71
3.73E-02,2.99E-02,1.008069444,14.71
2.59E-02,2.07E-02,1.011544872,14.71
2.43E-02,1.94E-02,0.999006667,14.71
2.30E-02,1.84E-02,1.010736667,14.71
2.94E-02,2.35E-02,1.02638,14.71
2.87E-02,2.30E-02,1.016036667,14.71
2.66E-02,2.13E-02,1.010936667,14.71
2.34E-02,1.87E-02,0.985646667,14.71
2.65E-02,2.12E-02,0.966006667,14.71
4.09E-02,3.27E-02,0.73172,14.71
1.60E-02,1.28E-02,0.52277,14.71
1.18E-02,9.41E-03,0.49422,14.71
1.26E-02,1.01E-02,0.422793333,14.71
1.27E-02,1.02E-02,0.392306667,14.71
1.06E-02,8.47E-03,0.376566667,14.71
-9.83E-06,-7.86E-06,0.324676667,14.71
0.00E+00,0.00E+00,0.359313333,14.71
-9.83E-06,-7.86E-06,0.43748,14.71
1.18E-02,9.41E-03,0.843063333,14.71
2.72E-02,2.18E-02,1.015753333,14.71
3.10E-02,2.48E-02,1.03444,14.71
2.89E-02,2.31E-02,1.062526667,14.71
3.43E-02,2.74E-02,1.040136667,14.71
4.88E-02,3.91E-02,1.007453333,14.71
8.44E-02,6.75E-02,0.994843333,14.71
3.56E-02,2.85E-02,1.013786667,14.71
3.76E-02,3.01E-02,0.999006667,14.71
2.88E-02,2.30E-02,1.010736667,14.71
2.80E-02,2.24E-02,1.02638,14.71
2.60E-02,2.08E-02,1.016036667,14.71
2.62E-02,2.09E-02,1.010936667,14.71
2.08E-02,1.67E-02,0.985646667,14.71
3.33E-02,2.66E-02,0.966006667,14.71
3.47E-02,2.77E-02,0.73172,14.71
1.30E-02,1.04E-02,0.52277,14.71
1.43E-02,1.15E-02,0.49422,14.71
3.73E-03,2.99E-03,0.422793333,14.71
0.00E+00,0.00E+00,0.392306667,14.71
-9.98E-06,-7.98E-06,0.376566667,14.71
-9.89E-06,-7.91E-06,0.324676667,14.71
-9.98E-06,-7.98E-06,0.359313333,14.71
-9.94E-06,-7.95E-06,0.43748,14.71
8.64E-03,6.91E-03,0.843063333,14.71
2.96E-02,2.37E-02,1.015753333,14.71
6.16E-02,4.93E-02,1.03444,14.71
2.24E-02,1.80E-02,1.062526667,14.71
9.77E-01,7.82E-01,1.040136667,14.71
1.08E-01,8.60E-02,1.007453333,14.71
3.58E-02,2.86E-02,0.994843333,14.71
2.76E-02,2.21E-02,1.013786667,14.71
2.47E-02,1.98E-02,1.003738889,14.71
2.74E-02,2.19E-02,1.007041667,14.71
2.72E-02,2.18E-02,1.025525,14.71
2.54E-02,2.03E-02,1.018836111,14.71
2.30E-02,1.84E-02,1.008591667,14.71
2.61E-02,2.09E-02,0.990033333,14.71
2.84E-02,2.27E-02,0.998506944,14.71
4.47E-02,3.58E-02,0.9120625,14.71
2.63E-02,2.11E-02,0.7233,14.71
2.96E-02,2.37E-02,0.701054167,14.71
1.29E-02,1.03E-02,0.696090278,14.71
1.42E-02,1.14E-02,0.644420833,14.71
1.56E-02,1.25E-02,0.6546375,14.71
1.43E-02,1.14E-02,0.6116,14.71
1.99E-02,1.59E-02,0.619177778,14.71
1.38E-02,1.10E-02,0.732254167,14.71
1.50E-02,1.20E-02,0.980483333,14.71
1.70E-02,1.36E-02,1.025008333,14.71
3.08E-02,2.47E-02,1.025875,14.71
3.94E-02,3.15E-02,1.030008333,14.71
4.98E-02,3.98E-02,1.031851389,14.71
3.97E-02,3.17E-02,1.013097222,14.71
3.51E-02,2.81E-02,1.003869444,14.71
3.15E-02,2.52E-02,0.996518056,14.71
2.38E-02,1.90E-02,1.003738889,14.71
2.51E-02,2.01E-02,1.007041667,14.71
2.31E-02,1.85E-02,1.025525,14.71
2.75E-02,2.20E-02,1.018836111,14.71
2.51E-02,2.01E-02,1.008591667,14.71
2.81E-02,2.25E-02,0.990033333,14.71
2.99E-02,2.39E-02,0.998506944,14.71
3.93E-02,3.15E-02,0.9120625,14.71
3.10E-02,2.48E-02,0.7233,14.71
1.93E-02,1.55E-02,0.701054167,14.71
1.80E-02,1.44E-02,0.696090278,14.71
1.34E-02,1.08E-02,0.644420833,14.71
1.59E-02,1.27E-02,0.6546375,14.71
1.17E-02,9.35E-03,0.6116,14.71
9.69E-03,7.75E-03,0.619177778,14.71
1.18E-02,9.43E-03,0.732254167,14.71
1.61E-02,1.29E-02,0.980483333,14.71
3.26E-02,2.61E-02,1.025008333,14.71
3.91E-02,3.13E-02,1.025875,14.71
4.27E-02,3.42E-02,1.030008333,14.71
4.23E-02,3.38E-02,1.031851389,14.71
3.97E-02,3.18E-02,1.013097222,14.71
3.35E-02,2.68E-02,1.003869444,14.71
3.70E-02,2.96E-02,0.996518056,14.71
2.94E-02,2.35E-02,1.003738889,14.71
2.89E-02,2.32E-02,1.007041667,14.71
2.75E-02,2.20E-02,1.025525,14.71
2.59E-02,2.07E-02,1.018836111,14.71
2.46E-02,1.97E-02,1.008591667,14.71
2.57E-02,2.06E-02,0.990033333,14.71
3.18E-02,2.54E-02,0.998506944,14.71
4.82E-02,3.85E-02,0.9120625,14.71
2.50E-02,2.00E-02,0.7233,14.71
2.14E-02,1.71E-02,0.701054167,14.71
3.21E-02,2.57E-02,0.696090278,14.71
1.02E-02,8.14E-03,0.644420833,14.71
-1.00E-05,-8.00E-06,0.6546375,14.71
-9.67E-06,-7.73E-06,0.6116,14.71
8.49E-03,6.79E-03,0.619177778,14.71
5.02E-03,4.02E-03,0.732254167,14.71
1.78E-02,1.42E-02,0.980483333,14.71
2.04E-02,1.63E-02,1.025008333,14.71
3.02E-02,2.42E-02,1.025875,14.71
3.80E-02,3.04E-02,1.030008333,14.71
3.01E-02,2.41E-02,1.031851389,14.71
3.21E-02,2.56E-02,1.013097222,14.71
3.72E-02,2.98E-02,1.003869444,14.71
3.29E-02,2.63E-02,0.996518056,14.71
2.01E-02,1.60E-02,1.003738889,14.71
2.42E-02,1.94E-02,1.007041667,14.71
2.00E-02,1.60E-02,1.025525,14.71
1.99E-02,1.60E-02,1.018836111,14.71
1.87E-02,1.50E-02,1.008591667,14.71
2.22E-02,1.77E-02,0.990033333,14.71
2.80E-02,2.24E-02,0.998506944,14.71
5.44E-02,4.35E-02,0.9120625,14.71
2.75E-02,2.20E-02,0.7233,14.71
1.45E-02,1.16E-02,0.701054167,14.71
1.97E-02,1.57E-02,0.696090278,14.71
1.47E-02,1.18E-02,0.644420833,14.71
1.63E-02,1.30E-02,0.6546375,14.71
1.47E-02,1.18E-02,0.6116,14.71
1.60E-02,1.28E-02,0.619177778,14.71
1.46E-02,1.17E-02,0.732254167,14.71
1.11E-02,8.87E-03,0.980483333,14.71
2.19E-02,1.75E-02,1.025008333,14.71
2.54E-02,2.04E-02,1.025875,14.71
2.82E-02,2.25E-02,1.030008333,14.71
2.86E-02,2.29E-02,1.031851389,14.71
2.89E-02,2.31E-02,1.013097222,14.71
3.09E-02,2.47E-02,1.003869444,14.71
2.39E-02,1.91E-02,0.996518056,14.71
2.07E-02,1.66E-02,1.003738889,14.71
1.87E-02,1.50E-02,1.007041667,14.71
2.07E-02,1.66E-02,1.025525,14.71
1.94E-02,1.55E-02,1.018836111,14.71
1.81E-02,1.45E-02,1.008591667,14.71
2.31E-02,1.85E-02,0.990033333,14.71
2.63E-02,2.11E-02,0.998506944,14.71
4.11E-02,3.29E-02,0.9120625,14.71
2.60E-02,2.08E-02,0.7233,14.71
1.94E-02,1.55E-02,0.701054167,14.71
1.80E-02,1.44E-02,0.696090278,14.71
1.60E-02,1.28E-02,0.644420833,14.71
1.56E-02,1.25E-02,0.6546375,14.71
1.43E-02,1.15E-02,0.6116,14.71
1.25E-02,1.00E-02,0.619177778,14.71
8.79E-03,7.03E-03,0.732254167,14.71
6.07E-03,4.85E-03,0.980483333,14.71
2.30E-02,1.84E-02,1.025008333,14.71
2.73E-02,2.18E-02,1.025875,14.71
2.89E-02,2.31E-02,1.030008333,14.71
2.76E-02,2.21E-02,1.031851389,14.71
2.84E-02,2.27E-02,1.013097222,14.71
2.74E-02,2.19E-02,1.003869444,14.71
2.40E-02,1.92E-02,0.996518056,14.71
2.02E-02,1.62E-02,0.999006667,14.71
3.16E-02,2.53E-02,1.010736667,14.71
2.40E-02,1.92E-02,1.02638,14.71
2.11E-02,1.69E-02,1.016036667,14.71
2.07E-02,1.66E-02,1.010936667,14.71
2.11E-02,1.68E-02,0.985646667,14.71
2.48E-02,1.98E-02,0.966006667,14.71
3.06E-02,2.45E-02,0.73172,14.71
1.18E-02,9.41E-03,0.52277,14.71
9.28E-04,7.42E-04,0.49422,14.71
1.19E-03,9.56E-04,0.422793333,14.71
-1.05E-05,-8.40E-06,0.392306667,14.71
-7.44E-03,-5.95E-03,0.376566667,14.71
-9.05E-03,-7.24E-03,0.324676667,14.71
-9.15E-03,-7.32E-03,0.359313333,14.71
-1.05E-05,-8.36E-06,0.43748,14.71
-9.74E-06,-7.79E-06,0.843063333,14.71
1.81E-02,1.45E-02,1.015753333,14.71
2.69E-02,2.15E-02,1.03444,14.71
2.87E-02,2.30E-02,1.062526667,14.71
3.91E-02,3.13E-02,1.040136667,14.71
5.79E-02,4.63E-02,1.007453333,14.71
4.22E-02,3.37E-02,0.994843333,14.71
2.93E-02,2.34E-02,1.013786667,14.71
1.98E-02,1.59E-02,0.999006667,14.71
2.06E-02,1.65E-02,1.010736667,14.71
1.88E-02,1.51E-02,1.02638,14.71
1.97E-02,1.58E-02,1.016036667,14.71
1.90E-02,1.52E-02,1.010936667,14.71
1.54E-02,1.23E-02,0.985646667,14.71
2.68E-02,2.14E-02,0.966006667,14.71
1.85E-02,1.48E-02,0.73172,14.71
1.40E-02,1.12E-02,0.52277,14.71
1.83E-02,1.47E-02,0.49422,14.71
-1.01E-05,-8.07E-06,0.422793333,14.71
-1.02E-05,-8.18E-06,0.392306667,14.71
-1.02E-05,-8.15E-06,0.376566667,14.71
-1.02E-05,-8.12E-06,0.324676667,14.71
9.78E-03,7.82E-03,0.359313333,14.71
3.19E-03,2.55E-03,0.43748,14.71
1.06E-02,8.51E-03,0.843063333,14.71
1.59E-02,1.27E-02,1.015753333,14.71
4.01E-02,3.21E-02,1.03444,14.71
2.67E-02,2.14E-02,1.062526667,14.71
3.46E-02,2.77E-02,1.040136667,14.71
4.95E-02,3.96E-02,1.007453333,14.71
3.84E-02,3.07E-02,0.994843333,14.71
2.64E-02,2.11E-02,1.013786667,14.71
1.92E-02,1.54E-02,1.003738889,14.71
1.90E-02,1.52E-02,1.007041667,14.71
1.68E-02,1.34E-02,1.025525,14.71
1.80E-02,1.44E-02,1.018836111,14.71
1.57E-02,1.25E-02,1.008591667,14.71
1.91E-02,1.53E-02,0.990033333,14.71
1.57E-02,1.26E-02,0.998506944,14.71
2.79E-02,2.23E-02,0.9120625,14.71
1.86E-02,1.48E-02,0.7233,14.71
1.09E-02,8.69E-03,0.701054167,14.71
1.64E-02,1.31E-02,0.696090278,14.71
3.35E-03,2.68E-03,0.644420833,14.71
1.03E-02,8.21E-03,0.6546375,14.71
1.24E-02,9.91E-03,0.6116,14.71
1.32E-02,1.05E-02,0.619177778,14.71
1.09E-02,8.76E-03,0.732254167,14.71
1.33E-02,1.06E-02,0.980483333,14.71
2.42E-02,1.93E-02,1.025008333,14.71
5.97E-02,4.77E-02,1.025875,14.71
2.61E-02,2.09E-02,1.030008333,14.71
3.04E-02,2.43E-02,1.031851389,14.71
3.17E-02,2.54E-02,1.013097222,14.71
2.70E-02,2.16E-02,1.003869444,14.71
2.68E-02,2.15E-02,0.996518056,14.71
2.02E-02,1.62E-02,1.003738889,14.71
2.28E-02,1.82E-02,1.007041667,14.71
1.85E-02,1.48E-02,1.025525,14.71
1.68E-02,1.35E-02,1.018836111,14.71
1.80E-02,1.44E-02,1.008591667,14.71
2.18E-02,1.74E-02,0.990033333,14.71
1.85E-02,1.48E-02,0.998506944,14.71
2.41E-02,1.93E-02,0.9120625,14.71
1.58E-02,1.26E-02,0.7233,14.71
1.07E-02,8.56E-03,0.701054167,14.71
1.32E-02,1.06E-02,0.696090278,14.71
9.17E-03,7.33E-03,0.644420833,14.71
9.57E-03,7.65E-03,0.6546375,14.71
2.39E-03,1.91E-03,0.6116,14.71
9.21E-03,7.37E-03,0.619177778,14.71
9.79E-03,7.83E-03,0.732254167,14.71
9.75E-03,7.80E-03,0.980483333,14.71
2.26E-02,1.81E-02,1.025008333,14.71
3.94E-02,3.15E-02,1.025875,14.71
2.97E-02,2.38E-02,1.030008333,14.71
3.09E-02,2.48E-02,1.031851389,14.71
3.07E-02,2.45E-02,1.013097222,14.71
4.91E-02,3.93E-02,1.003869444,14.71
2.66E-02,2.13E-02,0.996518056,14.71
2.43E-02,1.95E-02,1.003738889,14.71
2.39E-02,1.91E-02,1.007041667,14.71
1.89E-02,1.51E-02,1.025525,14.71
2.29E-02,1.83E-02,1.018836111,14.71
1.63E-02,1.31E-02,1.008591667,14.71
1.99E-02,1.59E-02,0.990033333,14.71
2.49E-02,1.99E-02,0.998506944,14.71
3.11E-02,2.49E-02,0.9120625,14.71
1.53E-02,1.22E-02,0.7233,14.71
1.47E-02,1.17E-02,0.701054167,14.71
1.31E-02,1.05E-02,0.696090278,14.71
1.20E-02,9.57E-03,0.644420833,14.71
1.36E-02,1.09E-02,0.6546375,14.71
1.40E-02,1.12E-02,0.6116,14.71
1.38E-02,1.10E-02,0.619177778,14.71
1.42E-02,1.14E-02,0.732254167,14.71
1.20E-02,9.62E-03,0.980483333,14.71
2.37E-02,1.90E-02,1.025008333,14.71
3.31E-02,2.65E-02,1.025875,14.71
3.19E-02,2.55E-02,1.030008333,14.71
3.42E-02,2.73E-02,1.031851389,14.71
3.19E-02,2.55E-02,1.013097222,14.71
3.17E-02,2.53E-02,1.003869444,14.71
2.72E-02,2.17E-02,0.996518056,14.71
2.64E-02,2.11E-02,1.003738889,14.71
2.62E-02,2.10E-02,1.007041667,14.71
2.18E-02,1.75E-02,1.025525,14.71
2.10E-02,1.68E-02,1.018836111,14.71
1.91E-02,1.53E-02,1.008591667,14.71
2.60E-02,2.08E-02,0.990033333,14.71
2.59E-02,2.07E-02,0.998506944,14.71
3.74E-02,2.99E-02,0.9120625,14.71
2.67E-02,2.14E-02,0.7233,14.71
1.43E-02,1.14E-02,0.701054167,14.71
1.95E-02,1.56E-02,0.696090278,14.71
1.90E-02,1.52E-02,0.644420833,14.71
1.51E-02,1.21E-02,0.6546375,14.71
1.48E-02,1.18E-02,0.6116,14.71
1.38E-02,1.10E-02,0.619177778,14.71
1.10E-02,8.79E-03,0.732254167,14.71
1.02E-02,8.18E-03,0.980483333,14.71
2.33E-02,1.86E-02,1.025008333,14.71
3.35E-02,2.68E-02,1.025875,14.71
2.83E-02,2.26E-02,1.030008333,14.71
3.47E-02,2.78E-02,1.031851389,14.71
3.56E-02,2.85E-02,1.013097222,14.71
2.69E-02,2.15E-02,1.003869444,14.71
2.86E-02,2.29E-02,0.996518056,14.71
2.47E-02,1.98E-02,1.003738889,14.71
2.31E-02,1.85E-02,1.007041667,14.71
2.49E-02,1.99E-02,1.025525,14.71
2.39E-02,1.91E-02,1.018836111,14.71
2.63E-02,2.10E-02,1.008591667,14.71
2.41E-02,1.93E-02,0.990033333,14.71
2.93E-02,2.35E-02,0.998506944,14.71
4.31E-02,3.45E-02,0.9120625,14.71
1.95E-02,1.56E-02,0.7233,14.71
2.77E-02,2.22E-02,0.701054167,14.71
2.26E-02,1.81E-02,0.696090278,14.71
1.53E-02,1.22E-02,0.644420833,14.71
1.41E-02,1.13E-02,0.6546375,14.71
4.00E-03,3.20E-03,0.6116,14.71
9.75E-04,7.80E-04,0.619177778,14.71
2.57E-03,2.05E-03,0.732254167,14.71
2.73E-02,2.18E-02,0.980483333,14.71
3.06E-02,2.45E-02,1.025008333,14.71
3.27E-02,2.61E-02,1.025875,14.71
3.25E-02,2.60E-02,1.030008333,14.71
3.59E-02,2.87E-02,1.031851389,14.71
3.14E-02,2.51E-02,1.013097222,14.71
3.66E-02,2.93E-02,1.003869444,14.71
2.63E-02,2.11E-02,0.996518056,14.71
2.54E-02,2.03E-02,0.999006667,14.71
1.93E-02,1.54E-02,1.010736667,14.71
1.77E-02,1.41E-02,1.02638,14.71
1.77E-02,1.41E-02,1.016036667,14.71
2.06E-02,1.65E-02,1.010936667,14.71
2.21E-02,1.77E-02,0.985646667,14.71
2.46E-02,1.97E-02,0.966006667,14.71
2.50E-02,2.00E-02,0.73172,14.71
8.52E-03,6.81E-03,0.52277,14.71
1.61E-02,1.29E-02,0.49422,14.71
1.75E-02,1.40E-02,0.422793333,14.71
2.00E-02,1.60E-02,0.392306667,14.71
1.06E-02,8.47E-03,0.376566667,14.71
8.30E-03,6.64E-03,0.324676667,14.71
8.60E-03,6.88E-03,0.359313333,14.71
3.37E-03,2.70E-03,0.43748,14.71
-3.04E-06,-2.43E-06,0.843063333,14.71
2.69E-02,2.15E-02,1.015753333,14.71
3.08E-02,2.46E-02,1.03444,14.71
2.97E-02,2.38E-02,1.062526667,14.71
3.15E-02,2.52E-02,1.040136667,14.71
3.69E-02,2.96E-02,1.007453333,14.71
2.88E-02,2.31E-02,0.994843333,14.71
2.37E-02,1.90E-02,1.013786667,14.71
1.60E-02,1.28E-02,0.999006667,14.71
1.63E-02,1.31E-02,1.010736667,14.71
2.28E-02,1.83E-02,1.02638,14.71
2.42E-02,1.93E-02,1.016036667,14.71
1.74E-02,1.39E-02,1.010936667,14.71
1.64E-02,1.31E-02,0.985646667,14.71
1.87E-02,1.50E-02,0.966006667,14.71
1.46E-02,1.17E-02,0.73172,14.71
1.48E-02,1.18E-02,0.52277,14.71
-1.03E-05,-8.27E-06,0.49422,14.71
-1.02E-05,-8.19E-06,0.422793333,14.71
-1.03E-05,-8.24E-06,0.392306667,14.71
-1.08E-03,-8.66E-04,0.376566667,14.71
-1.09E-03,-8.74E-04,0.324676667,14.71
-4.40E-05,-3.52E-05,0.359313333,14.71
-1.04E-05,-8.33E-06,0.43748,14.71
-1.03E-05,-8.22E-06,0.843063333,14.71
2.01E-02,1.61E-02,1.015753333,14.71
2.88E-02,2.30E-02,1.03444,14.71
2.42E-02,1.94E-02,1.062526667,14.71
2.97E-02,2.38E-02,1.040136667,14.71
2.86E-02,2.29E-02,1.007453333,14.71
3.29E-02,2.63E-02,0.994843333,14.71
5.30E-02,4.24E-02,1.013786667,14.71
1.52E-02,1.21E-02,1.003738889,14.71
1.51E-02,1.21E-02,1.007041667,14.71
1.50E-02,1.20E-02,1.025525,14.71
1.41E-02,1.13E-02,1.018836111,14.71
1.37E-02,1.09E-02,1.008591667,14.71
1.39E-02,1.12E-02,0.990033333,14.71
2.22E-02,1.78E-02,0.998506944,14.71
2.65E-02,2.12E-02,0.9120625,14.71
2.01E-02,1.61E-02,0.7233,14.71
1.60E-02,1.28E-02,0.701054167,14.71
1.17E-02,9.34E-03,0.696090278,14.71
1.36E-03,1.09E-03,0.644420833,14.71
1.34E-02,1.08E-02,0.6546375,14.71
1.04E-02,8.31E-03,0.6116,14.71
1.28E-02,1.03E-02,0.619177778,14.71
1.26E-02,1.01E-02,0.732254167,14.71
